3930737164, 24320, 2018-10-19 17:00:00, 86.0, C, 2018-10-12 09:30:00
4122318495, 24320, 2018-10-19 17:00:00, 86.0, P, 2018-10-12 09:30:00
1479649562, 24320, 2018-10-19 17:00:00, 86.5, C, 2018-10-12 09:30:00
1827391889, 24320, 2018-10-19 17:00:00, 86.5, P, 2018-10-12 09:30:00
1334724382, 24320, 2018-10-19 17:00:00, 87.0, C, 2018-10-12 09:30:00
116306727, 24320, 2018-10-19 17:00:00, 87.0, P, 2018-10-12 09:30:00
3123854690, 24320, 2018-10-19 17:00:00, 87.5, C, 2018-10-12 09:30:00
4072744983, 24320, 2018-10-19 17:00:00, 87.5, P, 2018-10-12 09:30:00
3352533144, 24320, 2018-10-19 17:00:00, 88.0, C, 2018-10-12 09:30:00
1819512601, 24320, 2018-10-19 17:00:00, 88.0, P, 2018-10-12 09:30:00
222479968, 24320, 2018-10-19 17:00:00, 88.5, C, 2018-10-12 09:30:00
204733611, 24320, 2018-10-19 17:00:00, 88.5, P, 2018-10-12 09:30:00
3782840844, 24320, 2018-10-19 17:00:00, 89.0, C, 2018-10-12 09:30:00
3969447265, 24320, 2018-10-19 17:00:00, 89.0, P, 2018-10-12 09:30:00
1094246440, 24320, 2018-10-19 17:00:00, 89.5, C, 2018-10-12 09:30:00
1734644713, 24320, 2018-10-19 17:00:00, 89.5, P, 2018-10-12 09:30:00
1882190426, 24320, 2018-10-19 17:00:00, 90.0, C, 2018-10-12 09:30:00
351571503, 24320, 2018-10-19 17:00:00, 90.0, P, 2018-10-12 09:30:00
2425190106, 24320, 2018-10-19 17:00:00, 90.5, C, 2018-10-12 09:30:00
3156147361, 24320, 2018-10-19 17:00:00, 90.5, P, 2018-10-12 09:30:00
165451536, 24320, 2018-10-19 17:00:00, 91.0, C, 2018-10-12 09:30:00
2350481693, 24320, 2018-10-19 17:00:00, 91.0, P, 2018-10-12 09:30:00
908665672, 24320, 2018-10-19 17:00:00, 91.5, C, 2018-10-12 09:30:00
2548277881, 24320, 2018-10-19 17:00:00, 91.5, P, 2018-10-12 09:30:00
627715518, 24320, 2018-10-19 17:00:00, 92.0, C, 2018-10-12 09:30:00
4069514243, 24320, 2018-10-19 17:00:00, 92.0, P, 2018-10-12 09:30:00
2582972872, 24320, 2018-10-19 17:00:00, 92.5, C, 2018-10-12 09:30:00
3748037427, 24320, 2018-10-19 17:00:00, 92.5, P, 2018-10-12 09:30:00
2581226742, 24320, 2018-10-19 17:00:00, 93.0, C, 2018-10-12 09:30:00
3452238847, 24320, 2018-10-19 17:00:00, 93.0, P, 2018-10-12 09:30:00
3420752112, 24320, 2018-10-19 17:00:00, 93.5, C, 2018-10-12 09:30:00
3238338147, 24320, 2018-10-19 17:00:00, 93.5, P, 2018-10-12 09:30:00
3600737842, 24320, 2018-10-19 17:00:00, 94.0, C, 2018-10-12 09:30:00
1796350807, 24320, 2018-10-19 17:00:00, 94.0, P, 2018-10-12 09:30:00
3410218844, 24320, 2018-10-19 17:00:00, 94.5, C, 2018-10-12 09:30:00
